sim,Area_ha
0,4.32
0,4.23
0,4.23
0,4.23
0,4.23
0,4.23
0,4.23
0,4.23
0,4.140000000000001
0,4.05
0,4.05
0,4.05
0,4.05
0,4.05
0,3.96
0,3.96
0,3.96
0,3.96
0,3.87
0,3.87
0,3.87
0,3.87
0,3.78
0,3.78
0,3.78
0,3.78
0,3.78
0,3.69
0,3.684507501596213
0,3.6
0,3.6
0,3.6
0,3.6
0,3.6
0,3.6
0,3.51
0,3.51
0,3.51
0,3.51
0,3.51
0,3.42
0,3.42
0,3.42
0,3.42
0,3.42
0,3.42
0,3.42
0,3.33
0,3.33
0,3.33
0,3.33
0,3.24
0,3.24
0,3.24
0,3.24
0,3.24
0,3.24
0,3.24
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.06
0,3.06
0,3.06
0,3.06
0,3.06
0,3.06
0,3.06
0,3.06
0,2.97
0,2.97
0,2.97
0,2.97
0,2.97
0,2.97
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.79
0,2.79
0,2.79
0,2.79
0,2.79
0,2.79
0,2.79
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.61
0,2.61
0,2.61
0,2.61
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.43
0,2.43
0,2.43
0,2.43
0,2.43
0,2.43
0,2.43
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.858836070825532
0,1.8
0,1.8
0,1.8
0,1.8
0,1.8
0,1.8
0,1.8
0,1.8
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.617593309274316
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.03055114428699
1,11568.906805590266
1,3151.0924153829196
1,1737.4851837446643
1,1424.1621388015644
1,534.6203303994153
1,466.8557308424378
1,440.2542110461578
1,325.8747801630538
1,308.1672444524158
1,296.9137955595408
1,148.32395615298526
1,112.48125150892587
1,96.90138240495027
1,90.4741744534906
1,80.3261871186942
1,76.54848981802725
1,72.29360017237067
1,70.96495291351974
1,65.94396673422922
1,58.08679521491528
1,57.63650998056606
1,55.1057389192082
1,54.034228106765454
1,44.217375607679415
1,43.749763414539025
1,42.506926110716165
1,41.05516667169147
1,40.68782664036304
1,37.823959674698116
1,35.14992989487015
1,34.8520771288842
1,32.420536864010245
1,32.1503657234937
1,31.970251629849525
1,28.187855662358555
1,27.01711405338943
1,22.78443285166286
1,22.334147617429498
1,21.84369540582523
1,21.43357714904249
1,19.272208024752143
1,19.09209393109903
1,17.831295275292547
1,17.56112413469851
1,17.20089594735578
1,17.110838900462912
1,16.480439572588356
1,14.589241588808969
1,13.598614073558897
1,12.878157698794455
1,12.247758370877802
1,11.797473136653752
1,11.617359042971582
1,11.167073808722199
1,10.626731527686864
1,10.356560387163983
1,9.99633219976239
1,9.095761731328816
1,8.825590590787307
1,8.555419450261816
1,8.28524830970429
1,8.28524830970317
1,7.834963075486571
1,7.74490602862984
1,7.564791934937611
1,7.204563747576625
1,7.114506700715423
1,7.0244496538952
1,6.844335560201109
1,6.6642214665263895
1,6.57416441968903
1,6.574164419658855
1,6.394050325974822
1,6.394050325966999
1,6.394050325950981
1,6.033822138584778
1,5.6735939512193205
1,5.673593951208145
1,5.403422810672969
1,5.313365763828903
1,5.3133657638221985
1,5.313365763818473
1,5.133251670145616
1,4.863080529613421
1,4.773023482774943
1,4.682966435927153
1,4.322738248555362
1,4.232681201703102
1,4.2326812016982585
1,4.142624154865742
1,4.142624154855311
1,4.14262415484786
1,4.0525671080134815
1,4.052567108012736
1,4.052567107999698
1,3.962510061157495
1,3.7823959674876186
1,3.6923389206308874
1,3.6923389206286523
1,3.6923389206282797
1,3.6923389206185937
1,3.6022818737886846
1,3.6022818737849596
1,3.6022818737842144
1,3.512224826944247
1,3.4221677800916135
1,3.332110733250529
1,3.242053686411679
1,3.2420536863971505
1,3.1519966395627708
1,3.1519966395616534
1,3.061939592724294
1,3.0619395927205684
1,3.0619395927164703
1,3.061939592712
1,3.061939592710883
1,2.9718825458832088
1,2.9718825458683074
1,2.7917684521831574
1,2.7917684521831574
1,2.7017114053443074
1,2.701711405340955
1,2.7017114053383473
1,2.7017114053372295
1,2.6116543585006147
1,2.6116543584924194
1,2.611654358490929
1,2.6116543584890666
1,2.6116543584860863
1,2.5215973116513344
1,2.5215973116472363
1,2.521597311641276
1,2.4315402648091315
1,2.4315402648031714
1,2.3414832179665566
1,2.341483217961341
1,2.341483217957616
1,2.1613691242799162
1,2.161369124277681
1,2.161369124275446
1,2.1613691242724657
1,2.1613691242706032
1,2.161369124269113
1,2.0713120774298908
1,2.0713120774284004
1,2.0713120774261653
1,2.0713120774246754
1,2.07131207742393
1,2.071312077423185
1,2.071312077423185
1,2.0713120774168523
1,1.9812550305932761
1,1.9812550305809826
1,1.981255030579865
1,1.9812550305791201
1,1.981255030578375
1,1.9812550305772574
1,1.9812550305768848
1,1.8911979837425055
1,1.8911979837417603
1,1.8911979837402701
1,1.8911979837402701
1,1.8911979837398978
1,1.89119798373878
1,1.8911979837376625
1,1.8911979837346824
1,1.8011409368932247
1,1.8011409368928524
1,1.8011409368917346
1,1.8011409368917346
1,1.8011409368913622
1,1.801140936889872
1,1.8011409368894995
1,1.7110838900532575
1,1.7110838900525123
1,1.71108389005214
1,1.7110838900495322
1,1.7110838900484147
1,1.7110838900476695
1,1.7110838900472969
1,1.7110838900461793
1,1.7110838900443168
1,1.6210268432050945
1,1.621026843204722
1,1.6210268432028592
1,1.621026843201369
1,1.621026843198389
1,1.5309697963677347
1,1.5309697963614017
1,1.5309697963599116
1,1.530969796358794
1,1.5309697963576765
1,1.5309697963543236
1,1.4409127495191991
1,1.4409127495184542
1,1.4409127495184542
1,1.4409127495180816
1,1.4409127495180816
1,1.4409127495173366
1,1.4409127495173366
1,1.4409127495154739
1,1.4409127495154739
1,1.440912749514729
1,1.440912749514729
1,1.4409127495139837
1,1.4409127495124936
1,1.440912749511376
1,1.350855702674389
1,1.350855702672899
1,1.3508557026721537
1,1.3508557026710362
1,1.3508557026702912
1,1.3508557026699186
1,1.3508557026699186
1,1.3508557026684285
1,1.3508557026669383
1,1.3508557026669383
1,1.2607986558303237
1,1.2607986558303237
1,1.2607986558292061
1,1.2607986558265984
1,1.2607986558262259
1,1.2607986558251083
1,1.2607986558251083
1,1.2607986558247357
1,1.2607986558247357
1,1.2607986558243633
1,1.2607986558239908
1,1.2607986558236182
1,1.2607986558236182
1,1.2607986558236182
1,1.2607986558228732
1,1.260798655822128
1,1.2607986558210105
1,1.1707416089847684
1,1.1707416089843958
1,1.1707416089832783
1,1.1707416089825333
1,1.1707416089821607
1,1.1707416089817881
1,1.1707416089817881
1,1.1707416089810432
1,1.1707416089806706
1,1.1707416089806706
1,1.170741608980298
1,1.170741608980298
1,1.1707416089784355
1,1.1707416089776903
1,1.1707416089765728
1,1.1707416089762004
1,1.0806845621407033
1,1.0806845621395857
1,1.0806845621388406
1,1.080684562138468
1,1.080684562138468
1,1.0806845621380956
1,1.080684562137723
1,1.080684562137723
1,1.0806845621373504
1,1.080684562136978
1,1.0806845621362329
1,1.0806845621362329
1,1.0806845621362329
1,1.080684562135488
1,1.080684562135488
1,1.080684562135488
1,1.0806845621347427
1,1.0806845621347427
1,1.0806845621343704
1,1.0806845621343704
1,1.0806845621339978
1,1.0806845621332526
1,1.0806845621332526
1,1.0806845621325076
1,1.080684562132135
2,3985.5080684103687
2,3568.971398321831
2,2062.704059911535
2,1851.2467671416946
2,1460.728216371516
2,938.7933917022389
2,751.7883712263201
2,547.7322804871056
2,321.86388542297016
2,267.10920094096923
2,259.4292915668812
2,244.0178475844074
2,210.84333600336515
2,191.28116749811696
2,179.19860740374878
2,169.02693912636377
2,168.85879499264882
2,148.14384205954485
2,142.64897152089625
2,123.64959410389848
2,111.96311485328265
2,111.63057110993937
2,109.22967300001756
2,108.78501583468602
2,105.00651662089527
2,104.6803563683061
2,101.13406360656396
2,100.13631720137745
2,97.71189582661502
2,97.62183877965175
2,97.46940912979245
2,93.29910053092279
2,91.85818778139726
2,88.61613409510367
2,83.12265423773229
2,79.97065759791062
2,79.96804120848365
2,79.96081985157804
2,79.2155130643785
2,77.89934552068115
2,77.80831967686511
2,74.75117345495038
2,74.50265582012572
2,72.31580861625746
2,71.68540928826928
2,65.03001114020832
2,63.40016097841375
2,61.32002558290027
2,53.764056966396424
2,51.956650760048255
2,51.41250212558322
2,51.314558167830114
2,48.45069120244384
2,48.3559775956437
2,48.245083577592304
2,48.201459719756436
2,41.606355642248694
2,40.25549993952811
2,38.99470128371902
2,35.752647597330814
2,35.12224826944173
2,34.22167780101225
2,33.411164379342274
2,32.15036572356522
2,30.84940009032823
2,28.906364284064477
2,28.625655544640125
2,27.737570428148658
2,26.566828819183634
2,22.424204664324225
2,21.523634195844085
2,20.623063727416845
2,20.442949633770436
2,19.902607352680715
2,19.632436212127658
2,18.7318657436952
2,18.19152346265875
2,18.191523462631555
2,17.831295275258274
2,17.561124134638906
2,17.471067087838055
2,17.381010041041673
2,15.669926150977984
2,15.489812057309598
2,14.67929863569066
2,14.319070448321105
2,14.319070448312537
2,13.148328839313985
2,12.968214745617287
2,12.607986558245868
2,12.247758370880039
2,12.247758370843531
2,12.067644277199358
2,12.067644277179241
2,11.707416089795158
2,11.257130855588988
2,10.896902668190748
2,10.08638924662769
2,10.086389246611297
2,9.636104012370856
2,9.636104012345523
2,9.455989918686077
2,9.275875825020671
2,9.185818778130413
2,9.095761731296033
2,9.09576173127219
2,9.005704684475065
2,8.645476497102157
2,8.465362403402478
2,7.384677841261775
2,7.204563747562841
2,7.024449653891847
2,6.664221466500685
2,6.664221466495842
2,6.664221466490627
2,6.574164419663698
2,6.574164419654757
2,6.303993279118464
2,6.213936232271791
2,5.9437650917511435
2,5.7636509980693464
2,5.763650998059288
2,5.763650998048485
2,5.673593951220066
2,5.673593951217085
2,5.583536904370413
2,5.583536904364824
2,5.583536904364824
2,5.493479857508094
2,5.133251670133323
2,5.043194623306394
2,5.043194623302669
2,4.953137576466799
2,4.953137576459349
2,4.9531375764437025
2,4.863080529612303
2,4.682966435929015
2,4.682966435925663
2,4.682966435905174
2,4.5028523422300815
2,4.412795295400173
2,4.41279529539384
2,4.322738248540089
2,4.142624154857546
2,4.142624154854938
2,4.142624154850468
2,4.142624154847488
2,3.962510061183572
2,3.8724530143238605
2,3.8724530143111946
2,3.692338920634985
2,3.6022818737871947
2,3.5122248269423846
2,3.512224826941267
2,3.512224826940149
2,3.5122248269334437
2,3.422167780098692
2,3.4221677800893784
2,3.332110733256117
2,3.332110733254254
2,3.332110733252764
2,3.332110733248666
2,3.242053686417267
2,3.242053686414659
2,3.2420536864079534
2,3.2420536864075813
2,3.2420536864019933
2,3.242053686401248
2,3.151996639574692
2,3.1519966395631434
2,3.0619395927213136
2,3.0619395927179607
2,2.97188254587315
2,2.9718825458705425
2,2.9718825458697977
2,2.971882545865327
2,2.881825499033928
2,2.881825499033183
2,2.8818254990302026
2,2.8818254990298304
2,2.88182549902387
2,2.881825499022752
2,2.791768452192843
2,2.7917684521898627
2,2.7917684521898627
2,2.7917684521820396
2,2.791768452181667
2,2.7017114053428175
2,2.6116543585009873
2,2.611654358498752
2,2.6116543584968896
2,2.6116543584935368
2,2.6116543584905565
2,2.611654358489439
2,2.6116543584890666
2,2.5215973116613926
2,2.521597311653197
2,2.521597311651707
2,2.5215973116502166
2,2.5215973116502166
2,2.521597311649844
2,2.5215973116472363
2,2.5215973116450012
2,2.4315402648098767
2,2.4315402648087594
2,2.4315402648031714
2,2.4315402648024262
2,2.431540264800191
2,2.341483217968047
2,2.341483217958361
2,2.3414832179579883
2,2.341483217956126
2,2.2514261711239816
2,2.2514261711217465
2,2.251426171120256
2,2.2514261711161585
2,2.2514261711161585
2,2.2514261711105705
2,2.1613691242773085
2,2.161369124276936
2,2.161369124273956
2,2.1613691242735835
2,2.161369124273211
2,2.161369124266505
2,2.161369124263525
2,2.0713120774332436
2,2.0713120774313807
2,2.0713120774284004
2,2.0713120774276557
2,2.0713120774257927
2,2.0713120774254206
2,2.0713120774179696
2,1.9812550305876881
2,1.9812550305835903
2,1.981255030578375
2,1.981255030574277
2,1.8911979837428778
2,1.8911979837417603
2,1.891197983736545
2,1.891197983736545
2,1.8911979837346824
2,1.801140936896205
2,1.8011409368950875
2,1.8011409368943423
2,1.80114093689397
2,1.8011409368932247
2,1.8011409368921072
2,1.8011409368921072
2,1.8011409368902445
2,1.801140936888382
2,1.71108389005214
2,1.7110838900506498
2,1.7110838900506498
2,1.711083890048042
2,1.7110838900446892
2,1.7110838900446892
2,1.7110838900439442
2,1.7110838900439442
2,1.7110838900435716
2,1.621026843204722
2,1.6210268432017416
2,1.6210268432017416
2,1.621026843201369
2,1.5309697963647546
2,1.5309697963640094
2,1.5309697963625193
2,1.5309697963617743
2,1.5309697963617743
2,1.5309697963610291
2,1.5309697963610291
2,1.5309697963602842
2,1.530969796359539
2,1.530969796358794
2,1.530969796358049
2,1.5309697963569313
2,1.5309697963569313
2,1.5309697963554414
2,1.5309697963535787
2,1.4409127495210619
2,1.4409127495199443
2,1.4409127495195717
2,1.4409127495191991
2,1.440912749517709
2,1.440912749517709
2,1.440912749516219
2,1.4409127495158465
2,1.4409127495154739
2,1.4409127495139837
2,1.4409127495128662
2,1.4409127495124936
2,1.4409127495124936
2,1.4409127495102585
2,1.4409127495102585
2,1.4409127495095135
2,1.4409127495087684
2,1.350855702675879
2,1.350855702674389
2,1.350855702674389
2,1.350855702674389
2,1.3508557026740164
2,1.3508557026721537
2,1.3508557026714088
2,1.3508557026702912
2,1.3508557026702912
2,1.3508557026699186
2,1.3508557026699186
2,1.3508557026684285
2,1.3508557026680559
2,1.3508557026680559
2,1.3508557026669383
2,1.3508557026665657
2,1.2607986558318138
2,1.2607986558295787
2,1.2607986558284612
2,1.2607986558273436
2,1.2607986558273436
2,1.2607986558273436
2,1.2607986558273436
2,1.260798655826971
2,1.2607986558265984
2,1.2607986558262259
2,1.2607986558258535
2,1.2607986558258535
2,1.260798655825481
2,1.260798655825481
2,1.2607986558251083
2,1.2607986558251083
2,1.2607986558247357
2,1.2607986558243633
2,1.2607986558243633
2,1.2607986558243633
2,1.2607986558243633
2,1.2607986558236182
2,1.2607986558236182
2,1.2607986558232458
2,1.2607986558225006
2,1.260798655819893
2,1.1707416089862586
2,1.1707416089855136
2,1.1707416089840235
2,1.1707416089836509
2,1.170741608982906
2,1.1707416089817881
2,1.1707416089814158
2,1.1707416089810432
2,1.1707416089806706
2,1.170741608980298
2,1.170741608980298
2,1.170741608980298
2,1.170741608980298
2,1.170741608979553
2,1.170741608979553
2,1.1707416089791804
2,1.170741608978808
2,1.1707416089784355
2,1.170741608978063
2,1.170741608978063
2,1.1707416089765728
2,1.0806845621421934
2,1.0806845621407033
2,1.0806845621407033
2,1.0806845621399581
2,1.0806845621399581
2,1.0806845621392132
2,1.0806845621392132
2,1.0806845621380956
2,1.080684562137723
2,1.080684562137723
2,1.0806845621366055
2,1.0806845621362329
2,1.080684562135488
2,1.0806845621351153
2,1.0806845621347427
2,1.0806845621347427
2,1.0806845621332526
2,1.0806845621302725
4,5187.987373370726
4,1525.6597156337814
4,1337.2528942413683
4,879.9672060555764
4,864.097455526321
4,758.5604027204611
4,685.0561222584803
4,651.202505733159
4,629.2105820087733
4,604.5598210708552
4,409.8525822908268
4,402.92474594325614
4,340.8476294317251
4,335.1008895509739
4,328.0027364580229
4,320.63383227790393
4,308.00744605810195
4,295.2970566034807
4,293.94557785829863
4,239.73185870087372
4,229.37529831349255
4,220.81987886324453
4,180.29420778315404
4,178.30797689327412
4,139.94308373104818
4,133.19437228350827
4,126.8018887199197
4,126.0741982005749
4,121.77744785551094
4,119.50570116298609
4,117.61450317918695
4,99.87326495072843
4,92.03830187518486
4,90.58393755730428
4,86.52686348435991
4,83.87761023132653
4,82.04196967555508
4,79.42893375976124
4,75.3744631705124
4,75.01752002159097
4,73.74491174086705
4,71.14506700728647
4,64.82748343585506
4,63.127486093177275
4,62.13936232288331
4,59.257536823756624
4,52.2330871699337
4,49.797281650413204
4,47.82029187450335
4,47.18989254657366
4,47.05966852233373
4,45.748979797140514
4,42.14669792334587
4,42.00506229059734
4,39.71158399630897
4,38.36430195580795
4,36.922766163632645
4,35.93276169104092
4,35.74936251550205
4,34.79395161801502
4,34.39882979381457
4,34.131620754082874
4,32.60065095773116
4,31.069681161418558
4,28.367969756110014
4,27.80385971234106
4,27.377342240785435
4,25.84637244440727
4,25.57620130386427
4,24.675630835473164
4,24.495516741791743
4,23.50488922648132
4,23.234718085917088
4,22.06397647692785
4,21.52363419592008
4,20.71312077427134
4,19.362265071594717
4,18.82192279051505
4,18.781755813113975
4,18.641808696858586
4,18.281580509432406
4,16.480439572526514
4,16.030154338347167
4,15.489812057257073
4,15.247325360727777
4,13.86878521408327
4,12.968214745654912
4,12.878157698723674
4,12.517929511395842
4,12.247758370852472
4,11.617359042952211
4,11.167073808740453
4,11.167073808717728
4,10.986959715060891
4,10.806845621339978
4,10.266503340291605
4,10.086389246590809
4,9.90627515290156
4,9.726161059240253
4,9.275875824995339
4,9.095761731308698
4,9.095761731297896
4,8.645476497082786
4,8.555419450226799
4,8.375305356536433
4,8.285248309696467
4,8.195191262877733
4,7.744906028646604
4,7.744906028640271
4,7.7449060286346825
4,7.564791934960335
4,7.56479193495214
4,7.384677841280401
4,7.294620794433356
4,7.294620794420689
4,7.114506700735539
4,7.114506700733305
4,7.114506700722874
4,7.02444965389818
4,6.934392607053742
4,6.934392607037723
4,6.9343926070094115
4,6.754278513362632
4,6.754278513349593
4,6.754278513322026
4,6.664221466521174
4,6.66422146650143
4,6.574164419655502
4,6.484107372809202
4,6.303993279135227
4,6.213936232281104
4,6.1238791854366665
4,6.033822138607502
4,5.943765091736243
4,5.8537080448932945
4,5.853708044882864
4,5.583536904378236
4,5.493479857535661
4,5.40342281069085
4,5.313365763832629
4,5.133251670139655
4,4.95313757645376
4,4.953137576443329
4,4.953137576438487
4,4.863080529618263
4,4.863080529609696
4,4.863080529597029
4,4.682966435910761
4,4.592909389100969
4,4.592909389080107
4,4.5929093890775
4,4.592909389068186
4,4.50285234223865
4,4.502852342232689
4,4.502852342229709
4,4.41279529539682
4,4.412795295384154
4,4.322738248554617
4,4.322738248547912
4,4.232681201715395
4,4.232681201701611
4,4.232681201700866
4,4.142624154865742
4,4.142624154863134
4,4.142624154860154
4,3.872453014325351
4,3.87245301431492
4,3.78239596747756
4,3.78239596747458
4,3.7823959674727172
4,3.7823959674701095
4,3.6923389206424355
4,3.6923389206331225
4,3.6923389206301422
4,3.602281873785332
4,3.5122248269505802
4,3.512224826946855
4,3.5122248269461096
4,3.332110733257234
4,3.332110733250529
4,3.3321107332453135
4,3.2420536864191294
4,3.242053686418012
4,3.2420536864154044
4,3.2420536864049736
4,3.242053686402366
4,3.1519966395631434
4,3.151996639553085
4,3.0619395927272737
4,3.0619395927250386
4,3.0619395927183333
4,3.061939592717588
4,3.061939592716843
4,3.0619395927127453
4,3.061939592710883
4,2.9718825458809737
4,2.9718825458779934
4,2.971882545876503
4,2.9718825458753857
4,2.971882545875013
4,2.9718825458735227
4,2.8818254990309478
4,2.881825499029458
4,2.88182549902536
4,2.7917684521958233
4,2.791768452191353
4,2.791768452182412
4,2.70171140534468
4,2.7017114053420723
4,2.611654358506948
4,2.611654358503595
4,2.6116543584994973
4,2.6116543584991248
4,2.611654358496517
4,2.6116543584927916
4,2.611654358485341
4,2.5215973116599026
4,2.521597311656177
4,2.5215973116528243
4,2.521597311650962
4,2.5215973116494714
4,2.5215973116490993
4,2.4315402648091315
4,2.431540264805779
4,2.4315402648046613
4,2.431540264801681
4,2.341483217961341
4,2.3414832179598513
4,2.2514261711232364
4,2.2514261711210013
4,2.251426171119139
4,2.251426171118766
4,2.2514261711154133
4,2.251426171114296
4,2.251426171112433
4,2.1613691242773085
4,2.161369124273211
4,2.161369124269858
4,2.1613691242694855
4,2.1613691242687407
4,2.161369124265388
4,2.161369124265388
4,2.071312077432126
4,2.0713120774313807
4,2.0713120774298908
4,2.0713120774280283
4,2.071312077426538
4,2.0713120774261653
4,1.9812550305902958
4,1.9812550305891783
4,1.9812550305888057
4,1.9812550305865706
4,1.9812550305828454
4,1.9812550305828454
4,1.9812550305828454
4,1.9812550305828454
4,1.9812550305813552
4,1.9812550305813552
4,1.981255030579865
4,1.9812550305780023
