sim,Area_ha,prop_hs,prop_hs_sim
29,154.6957980351653,0.35,0.345
29,146.2047206095842,0.35,0.345
29,143.28076153017432,0.35,0.345
29,143.190704483087,0.35,0.345
29,138.69238100433256,0.35,0.345
29,137.06682529739663,0.35,0.345
29,136.16994117525033,0.35,0.345
29,135.15185955120177,0.35,0.345
29,135.0057667622909,0.35,0.345
29,131.00104613847918,0.35,0.345
29,126.20852746955083,0.35,0.345
29,117.21410801414214,0.35,0.345
29,105.7329200724788,0.35,0.345
29,104.93866801802292,0.35,0.345
29,99.24286562280282,0.35,0.345
29,95.5505267020546,0.35,0.345
29,93.47921462474913,0.35,0.345
29,91.22778845368661,0.35,0.345
29,90.23716093847081,0.35,0.345
29,89.81456014814117,0.35,0.345
29,88.34596295447946,0.35,0.345
29,85.64425154951364,0.35,0.345
29,84.83373812781312,0.35,0.345
29,82.61961930789836,0.35,0.345
29,82.51971369073168,0.35,0.345
29,81.07511559791715,0.35,0.345
29,78.43968780168109,0.35,0.345
29,78.14608212777824,0.35,0.345
29,78.14183503570892,0.35,0.345
29,77.62391840588823,0.35,0.345
29,76.63461593443901,0.35,0.345
29,76.31300965481252,0.35,0.345
29,76.18826163058245,0.35,0.345
29,75.64791934964136,0.35,0.345
29,74.91531447703615,0.35,0.345
29,71.9588529124368,0.35,0.345
29,70.69478177300878,0.35,0.345
29,67.88548027497717,0.35,0.345
29,67.44316641119644,0.35,0.345
29,67.39035548385307,0.35,0.345
29,65.91466223435141,0.35,0.345
29,62.31726509259865,0.35,0.345
29,61.893914015281574,0.35,0.345
29,60.65152574033104,0.35,0.345
29,58.897308636453005,0.35,0.345
29,56.64588246522621,0.35,0.345
29,56.41886723930501,0.35,0.345
29,55.7453119968243,0.35,0.345
29,53.49388582569324,0.35,0.345
29,52.95354354460836,0.35,0.345
29,52.503258310487126,0.35,0.345
29,52.23308716991023,0.35,0.345
29,50.07171804566086,0.35,0.345
29,48.18052006189488,0.35,0.345
29,48.090463014983385,0.35,0.345
29,47.57232917788141,0.35,0.345
29,47.029370456044006,0.35,0.345
29,47.009778453082596,0.35,0.345
29,43.40749657905251,0.35,0.345
29,40.61276602605321,0.35,0.345
29,39.17481537745819,0.35,0.345
29,38.454359002783896,0.35,0.345
29,37.64218658304215,0.35,0.345
29,37.19356034696661,0.35,0.345
29,36.73670499305688,0.35,0.345
29,36.5631610188663,0.35,0.345
29,36.556915169242025,0.35,0.345
29,36.47310397205353,0.35,0.345
29,35.212305316226185,0.35,0.345
29,34.041563707311454,0.35,0.345
29,33.32110733251088,0.35,0.345
29,32.96087914509624,0.35,0.345
29,32.240422770346704,0.35,0.345
29,31.339852301928403,0.35,0.345
29,30.70945297401622,0.35,0.345
29,29.4708627621986,0.35,0.345
29,29.44865431820974,0.35,0.345
29,28.728197943428906,0.35,0.345
29,28.458026802952215,0.35,0.345
29,28.45802680292353,0.35,0.345
29,28.45802680290975,0.35,0.345
29,28.097798615518585,0.35,0.345
29,27.67519500673339,0.35,0.345
29,27.46739928752296,0.35,0.345
29,27.377342240829396,0.35,0.345
29,27.082763269330563,0.35,0.345
29,26.746942912827432,0.35,0.345
29,26.65688586604819,0.35,0.345
29,26.566828819204122,0.35,0.345
29,26.566828819146007,0.35,0.345
29,25.603885747814925,0.35,0.345
29,25.603882929280775,0.35,0.345
29,24.94580197596997,0.35,0.345
29,24.22534560121149,0.35,0.345
29,24.22534560115561,0.35,0.345
29,23.99768463181816,0.35,0.345
29,23.8873230392579,0.35,0.345
29,23.865117413856836,0.35,0.345
29,23.824950436375662,0.35,0.345
29,23.234718085945026,0.35,0.345
29,22.694375804803894,0.35,0.345
29,22.24409057058543,0.35,0.345
29,21.253463055361063,0.35,0.345
29,20.71312077431679,0.35,0.345
29,20.26283554002829,0.35,0.345
29,20.172778493203595,0.35,0.345
29,19.992664399500566,0.35,0.345
29,19.867916375247855,0.35,0.345
29,19.632436212140323,0.35,0.345
29,18.3536790228501,0.35,0.345
29,18.2815805095233,0.35,0.345
29,18.28158050945923,0.35,0.345
29,17.74123822839111,0.35,0.345
29,17.56112413469702,0.35,0.345
29,16.930724806787076,0.35,0.345
29,16.660553666260093,0.35,0.345
29,16.300325478891285,0.35,0.345
29,16.0301543383684,0.35,0.345
29,15.57986910413839,0.35,0.345
29,15.399755010431633,0.35,0.345
29,15.30969796358943,0.35,0.345
29,15.309697963585332,0.35,0.345
29,14.94946977622807,0.35,0.345
29,14.229013401436806,0.35,0.345
29,14.048899307767302,0.35,0.345
29,13.958842260923982,0.35,0.345
29,13.868785214087367,0.35,0.345
29,13.868785214074702,0.35,0.345
29,13.598614073529468,0.35,0.345
29,13.508557026706637,0.35,0.345
29,13.41849997986406,0.35,0.345
29,13.328442933007702,0.35,0.345
29,13.238385886183009,0.35,0.345
29,13.148328839302437,0.35,0.345
29,13.058271792488545,0.35,0.345
29,12.968214745593817,0.35,0.345
29,12.87815769875534,0.35,0.345
29,12.788100651957095,0.35,0.345
29,12.427872464590893,0.35,0.345
29,12.427872464560718,0.35,0.345
29,12.33781541771032,0.35,0.345
29,12.24775837090537,0.35,0.345
29,12.247758370863647,0.35,0.345
29,12.157701324014367,0.35,0.345
29,12.067644277201966,0.35,0.345
29,11.887530183500052,0.35,0.345
29,11.79747313664891,0.35,0.345
29,11.70741608980857,0.35,0.345
29,11.617359042982757,0.35,0.345
29,11.617359042966367,0.35,0.345
29,11.61735904294774,0.35,0.345
29,11.617359042930977,0.35,0.345
29,11.07701676190123,0.35,0.345
29,11.077016761894525,0.35,0.345
29,10.98695971502401,0.35,0.345
29,10.896902668198198,0.35,0.345
29,10.716788574525715,0.35,0.345
29,10.266503340293468,0.35,0.345
29,10.266503340291978,0.35,0.345
29,10.086389246588945,0.35,0.345
29,9.906275152916834,0.35,0.345
29,9.906275152904913,0.35,0.345
29,9.906275152904541,0.35,0.345
29,9.365932871848345,0.35,0.345
29,9.185818778154255,0.35,0.345
29,9.185818778146432,0.35,0.345
29,9.095761731323227,0.35,0.345
29,9.095761731290073,0.35,0.345
29,8.915647637609766,0.35,0.345
29,8.825590590791776,0.35,0.345
29,8.735533543935418,0.35,0.345
29,8.645476497098803,0.35,0.345
29,8.555419450242818,0.35,0.345
29,8.5554194502417,0.35,0.345
29,8.375305356564374,0.35,0.345
29,8.375305356563628,0.35,0.345
29,8.105134216053784,0.35,0.345
29,8.105134216019884,0.35,0.345
29,8.105134216015413,0.35,0.345
29,8.015077169167995,0.35,0.345
29,7.925020122344792,0.35,0.345
29,7.92502012231797,0.35,0.345
29,7.744906028652191,0.35,0.345
29,7.564791934971139,0.35,0.345
29,7.564791934965552,0.35,0.345
29,7.384677841281891,0.35,0.345
29,7.384677841281519,0.35,0.345
29,7.3846778412602845,0.35,0.345
29,7.294620794399456,0.35,0.345
29,7.204563747584075,0.35,0.345
29,7.114506700734049,0.35,0.345
29,7.1145067007284615,0.35,0.345
29,7.024449653884396,0.35,0.345
29,7.024449653883279,0.35,0.345
29,7.024449653883279,0.35,0.345
29,7.024449653878809,0.35,0.345
29,6.93439260705486,0.35,0.345
29,6.664221466495097,0.35,0.345
29,6.664221466489509,0.35,0.345
29,6.5741644196383655,0.35,0.345
29,6.394050326002017,0.35,0.345
29,6.394050325972588,0.35,0.345
29,6.394050325970352,0.35,0.345
29,6.30399327913411,0.35,0.345
29,6.303993279118464,0.35,0.345
29,6.213936232292652,0.35,0.345
29,6.213936232273281,0.35,0.345
29,6.123879185441137,0.35,0.345
29,6.123879185438156,0.35,0.345
29,6.123879185435548,0.35,0.345
29,6.033822138609738,0.35,0.345
29,6.033822138588503,0.35,0.345
29,6.03382213858068,0.35,0.345
29,6.03382213857919,0.35,0.345
29,5.943765091741085,0.35,0.345
29,5.8537080449,0.35,0.345
29,5.583536904366315,0.35,0.345
29,5.583536904358864,0.35,0.345
29,5.493479857524112,0.35,0.345
29,5.493479857520387,0.35,0.345
29,5.403422810681537,0.35,0.345
29,5.22330871700719,0.35,0.345
29,5.223308716988191,0.35,0.345
29,5.133251670153439,0.35,0.345
29,5.043194623307139,0.35,0.345
29,5.043194623304159,0.35,0.345
29,4.953137576454878,0.35,0.345
29,4.953137576448918,0.35,0.345
29,4.863080529621244,0.35,0.345
29,4.863080529583246,0.35,0.345
29,4.77302348277308,0.35,0.345
29,4.773023482765257,0.35,0.345
29,4.682966435928643,0.35,0.345
29,4.592909389080107,0.35,0.345
29,4.592909389074892,0.35,0.345
29,4.592909389069677,0.35,0.345
29,4.502852342228592,0.35,0.345
29,4.412795295399428,0.35,0.345
29,4.412795295388252,0.35,0.345
29,4.412795295384527,0.35,0.345
29,4.322738248551264,0.35,0.345
29,4.322738248535246,0.35,0.345
29,4.232681201715023,0.35,0.345
29,4.232681201705709,0.35,0.345
29,4.232681201697513,0.35,0.345
29,4.2326812016684565,0.35,0.345
29,4.142624154860899,0.35,0.345
29,4.142624154853821,0.35,0.345
29,4.052567108009756,0.35,0.345
29,4.052567108005285,0.35,0.345
29,3.9625100611682984,0.35,0.345
29,3.9625100611656907,0.35,0.345
29,3.96251006116122,0.35,0.345
29,3.8724530143335465,0.35,0.345
29,3.872453014322743,0.35,0.345
29,3.8724530143104494,0.35,0.345
29,3.782395967483148,0.35,0.345
29,3.78239596747309,0.35,0.345
29,3.6022818737894298,0.35,0.345
29,3.6022818737871947,0.35,0.345
29,3.602281873774529,0.35,0.345
29,3.5122248269446197,0.35,0.345
29,3.512224826944247,0.35,0.345
29,3.5122248269416394,0.35,0.345
29,3.5122248269416394,0.35,0.345
29,3.5122248269416394,0.35,0.345
29,3.5122248269394043,0.35,0.345
29,3.4221677801102404,0.35,0.345
29,3.422167780097574,0.35,0.345
29,3.4221677800968293,0.35,0.345
29,3.422167780095339,0.35,0.345
29,3.3321107332579794,0.35,0.345
29,3.332110733253509,0.35,0.345
29,3.332110733252764,0.35,0.345
29,3.3321107332441957,0.35,0.345
29,3.2420536864168943,0.35,0.345
29,3.2420536864131693,0.35,0.345
29,3.2420536864086986,0.35,0.345
29,3.1519966395676136,0.35,0.345
29,3.1519966395609083,0.35,0.345
29,3.0619395927235487,0.35,0.345
29,3.0619395927220583,0.35,0.345
29,3.0619395927220583,0.35,0.345
29,3.0619395927220583,0.35,0.345
29,3.0619395927216857,0.35,0.345
29,3.0619395927183333,0.35,0.345
29,3.061939592716098,0.35,0.345
29,2.9718825458802285,0.35,0.345
29,2.9718825458779934,0.35,0.345
29,2.9718825458761304,0.35,0.345
29,2.9718825458753857,0.35,0.345
29,2.971882545874268,0.35,0.345
29,2.9718825458735227,0.35,0.345
29,2.9718825458697977,0.35,0.345
29,2.971882545869425,0.35,0.345
29,2.8818254990369083,0.35,0.345
29,2.8818254990369083,0.35,0.345
29,2.881825499036163,0.35,0.345
29,2.8818254990343006,0.35,0.345
29,2.881825499024987,0.35,0.345
29,2.7917684521920982,0.35,0.345
29,2.7917684521861377,0.35,0.345
29,2.7917684521853925,0.35,0.345
29,2.701711405341327,0.35,0.345
29,2.701711405341327,0.35,0.345
29,2.7017114053398372,0.35,0.345
29,2.701711405339092,0.35,0.345
29,2.701711405336857,0.35,0.345
29,2.7017114053338767,0.35,0.345
29,2.7017114053327593,0.35,0.345
29,2.6116543585002425,0.35,0.345
29,2.6116543585002425,0.35,0.345
29,2.6116543584994973,0.35,0.345
29,2.611654358496517,0.35,0.345
29,2.6116543584953993,0.35,0.345
29,2.6116543584924194,0.35,0.345
29,2.6116543584913017,0.35,0.345
29,2.5215973116613926,0.35,0.345
29,2.5215973116558046,0.35,0.345
29,2.5215973116550594,0.35,0.345
29,2.521597311648354,0.35,0.345
29,2.5215973116450012,0.35,0.345
29,2.5215973116431387,0.35,0.345
29,2.521597311642021,0.35,0.345
29,2.521597311641276,0.35,0.345
29,2.4315402648124844,0.35,0.345
29,2.4315402648098767,0.35,0.345
29,2.4315402648091315,0.35,0.345
29,2.4315402648091315,0.35,0.345
29,2.431540264808387,0.35,0.345
29,2.431540264806524,0.35,0.345
29,2.4315402648061517,0.35,0.345
29,2.4315402648042888,0.35,0.345
29,2.4315402648042888,0.35,0.345
29,2.3414832179665566,0.35,0.345
29,2.3414832179665566,0.35,0.345
29,2.3414832179650666,0.35,0.345
29,2.3414832179628315,0.35,0.345
29,2.3414832179617138,0.35,0.345
29,2.341483217960596,0.35,0.345
29,2.341483217960224,0.35,0.345
29,2.341483217957616,0.35,0.345
29,2.341483217956126,0.35,0.345
29,2.341483217955753,0.35,0.345
29,2.2514261711254715,0.35,0.345
29,2.2514261711217465,0.35,0.345
29,2.251426171120256,0.35,0.345
29,2.251426171119884,0.35,0.345
29,2.251426171118766,0.35,0.345
29,2.2514261711176484,0.35,0.345
29,2.251426171116531,0.35,0.345
29,2.2514261711161585,0.35,0.345
29,2.2514261711150407,0.35,0.345
29,2.2514261711150407,0.35,0.345
29,2.251426171113551,0.35,0.345
29,2.161369124276936,0.35,0.345
29,2.161369124276564,0.35,0.345
29,2.161369124274701,0.35,0.345
29,2.161369124274701,0.35,0.345
29,2.1613691242743283,0.35,0.345
29,2.1613691242724657,0.35,0.345
29,2.1613691242702306,0.35,0.345
29,2.161369124269113,0.35,0.345
29,2.161369124268368,0.35,0.345
29,2.161369124266505,0.35,0.345
29,2.161369124266505,0.35,0.345
29,2.161369124266505,0.35,0.345
29,2.161369124266133,0.35,0.345
29,2.0713120774313807,0.35,0.345
29,2.071312077430636,0.35,0.345
29,2.071312077427283,0.35,0.345
29,2.0713120774246754,0.35,0.345
29,2.071312077423185,0.35,0.345
29,2.071312077422813,0.35,0.345
29,2.0713120774183422,0.35,0.345
29,2.0713120774164797,0.35,0.345
29,1.9812550305888057,0.35,0.345
29,1.9812550305850805,0.35,0.345
29,1.9812550305850805,0.35,0.345
29,1.9812550305843355,0.35,0.345
29,1.981255030583963,0.35,0.345
29,1.9812550305832177,0.35,0.345
29,1.9812550305817278,0.35,0.345
29,1.9812550305813552,0.35,0.345
29,1.98125503058061,0.35,0.345
29,1.9812550305802377,0.35,0.345
29,1.981255030579865,0.35,0.345
29,1.9812550305791201,0.35,0.345
29,1.9812550305787475,0.35,0.345
29,1.9812550305780023,0.35,0.345
29,1.9812550305768848,0.35,0.345
29,1.9812550305739045,0.35,0.345
29,1.8911979837454855,0.35,0.345
29,1.8911979837425055,0.35,0.345
29,1.8911979837402701,0.35,0.345
29,1.8911979837395252,0.35,0.345
29,1.89119798373878,0.35,0.345
29,1.89119798373878,0.35,0.345
29,1.89119798373729,0.35,0.345
29,1.891197983736545,0.35,0.345
29,1.891197983736545,0.35,0.345
29,1.8911979837358,0.35,0.345
29,1.8911979837354274,0.35,0.345
29,1.8911979837346824,0.35,0.345
29,1.8911979837343098,0.35,0.345
29,1.8911979837343098,0.35,0.345
29,1.8011409369010478,0.35,0.345
29,1.8011409369006754,0.35,0.345
29,1.8011409368991853,0.35,0.345
29,1.8011409368973226,0.35,0.345
29,1.8011409368965776,0.35,0.345
29,1.801140936896205,0.35,0.345
29,1.801140936896205,0.35,0.345
29,1.8011409368943423,0.35,0.345
29,1.8011409368943423,0.35,0.345
29,1.8011409368935973,0.35,0.345
29,1.8011409368932247,0.35,0.345
29,1.8011409368932247,0.35,0.345
29,1.8011409368932247,0.35,0.345
29,1.8011409368928524,0.35,0.345
29,1.8011409368924798,0.35,0.345
29,1.8011409368924798,0.35,0.345
29,1.7110838900562377,0.35,0.345
29,1.7110838900528849,0.35,0.345
29,1.7110838900525123,0.35,0.345
29,1.7110838900517673,0.35,0.345
29,1.7110838900502772,0.35,0.345
29,1.7110838900499046,0.35,0.345
29,1.7110838900499046,0.35,0.345
29,1.7110838900499046,0.35,0.345
29,1.7110838900491596,0.35,0.345
29,1.7110838900484147,0.35,0.345
29,1.7110838900484147,0.35,0.345
29,1.7110838900458067,0.35,0.345
29,1.7110838900458067,0.35,0.345
29,1.7110838900443168,0.35,0.345
29,1.7110838900439442,0.35,0.345
29,1.6210268432080746,0.35,0.345
29,1.6210268432080746,0.35,0.345
29,1.6210268432039767,0.35,0.345
29,1.6210268432036044,0.35,0.345
29,1.6210268432028592,0.35,0.345
29,1.6210268432028592,0.35,0.345
29,1.6210268432028592,0.35,0.345
29,1.6210268432024868,0.35,0.345
29,1.6210268432021142,0.35,0.345
29,1.6210268432021142,0.35,0.345
29,1.6210268432017416,0.35,0.345
29,1.6210268432002515,0.35,0.345
29,1.621026843199879,0.35,0.345
29,1.621026843199879,0.35,0.345
29,1.5309697963647546,0.35,0.345
29,1.5309697963647546,0.35,0.345
29,1.5309697963647546,0.35,0.345
29,1.5309697963640094,0.35,0.345
29,1.5309697963640094,0.35,0.345
29,1.5309697963632645,0.35,0.345
29,1.5309697963625193,0.35,0.345
29,1.5309697963625193,0.35,0.345
29,1.5309697963617743,0.35,0.345
29,1.5309697963617743,0.35,0.345
29,1.5309697963614017,0.35,0.345
29,1.5309697963606568,0.35,0.345
29,1.5309697963606568,0.35,0.345
29,1.5309697963606568,0.35,0.345
29,1.5309697963602842,0.35,0.345
29,1.5309697963602842,0.35,0.345
29,1.5309697963602842,0.35,0.345
29,1.530969796359539,0.35,0.345
29,1.530969796359539,0.35,0.345
29,1.5309697963591666,0.35,0.345
29,1.5309697963591666,0.35,0.345
29,1.530969796358794,0.35,0.345
29,1.5309697963584215,0.35,0.345
29,1.5309697963561864,0.35,0.345
29,1.5309697963558138,0.35,0.345
29,1.4409127495188268,0.35,0.345
29,1.4409127495188268,0.35,0.345
29,1.4409127495184542,0.35,0.345
29,1.440912749517709,0.35,0.345
29,1.440912749517709,0.35,0.345
29,1.4409127495173366,0.35,0.345
29,1.4409127495173366,0.35,0.345
29,1.4409127495165914,0.35,0.345
29,1.4409127495158465,0.35,0.345
29,1.4409127495158465,0.35,0.345
29,1.4409127495154739,0.35,0.345
29,1.4409127495154739,0.35,0.345
29,1.4409127495154739,0.35,0.345
29,1.4409127495154739,0.35,0.345
29,1.440912749514729,0.35,0.345
29,1.4409127495139837,0.35,0.345
29,1.4409127495136114,0.35,0.345
29,1.4409127495132388,0.35,0.345
29,1.4409127495132388,0.35,0.345
29,1.4409127495124936,0.35,0.345
29,1.4409127495124936,0.35,0.345
29,1.4409127495110035,0.35,0.345
29,1.4409127495110035,0.35,0.345
29,1.4409127495080234,0.35,0.345
29,1.350855702672899,0.35,0.345
29,1.350855702672899,0.35,0.345
29,1.3508557026725263,0.35,0.345
29,1.3508557026721537,0.35,0.345
29,1.3508557026721537,0.35,0.345
29,1.3508557026721537,0.35,0.345
29,1.3508557026714088,0.35,0.345
29,1.3508557026714088,0.35,0.345
29,1.3508557026710362,0.35,0.345
29,1.3508557026706636,0.35,0.345
29,1.3508557026706636,0.35,0.345
29,1.3508557026702912,0.35,0.345
29,1.3508557026702912,0.35,0.345
29,1.3508557026702912,0.35,0.345
29,1.3508557026699186,0.35,0.345
29,1.3508557026699186,0.35,0.345
29,1.350855702669546,0.35,0.345
29,1.3508557026691737,0.35,0.345
29,1.3508557026691737,0.35,0.345
29,1.3508557026684285,0.35,0.345
29,1.3508557026684285,0.35,0.345
29,1.350855702667311,0.35,0.345
29,1.3508557026665657,0.35,0.345
29,1.3508557026665657,0.35,0.345
29,1.3508557026658208,0.35,0.345
29,1.2607986558292061,0.35,0.345
29,1.2607986558288335,0.35,0.345
29,1.2607986558284612,0.35,0.345
29,1.2607986558280886,0.35,0.345
29,1.2607986558280886,0.35,0.345
29,1.260798655827716,0.35,0.345
29,1.2607986558273436,0.35,0.345
29,1.260798655826971,0.35,0.345
29,1.260798655826971,0.35,0.345
29,1.2607986558258535,0.35,0.345
29,1.2607986558258535,0.35,0.345
29,1.260798655825481,0.35,0.345
29,1.2607986558243633,0.35,0.345
29,1.2607986558243633,0.35,0.345
29,1.2607986558243633,0.35,0.345
29,1.2607986558236182,0.35,0.345
29,1.2607986558232458,0.35,0.345
29,1.2607986558228732,0.35,0.345
29,1.260798655821383,0.35,0.345
29,1.260798655821383,0.35,0.345
29,1.2607986558184028,0.35,0.345
29,1.2607986558176578,0.35,0.345
29,1.1707416089870035,0.35,0.345
29,1.1707416089862586,0.35,0.345
29,1.1707416089847684,0.35,0.345
29,1.1707416089843958,0.35,0.345
29,1.1707416089843958,0.35,0.345
29,1.1707416089840235,0.35,0.345
29,1.1707416089832783,0.35,0.345
29,1.1707416089832783,0.35,0.345
29,1.1707416089825333,0.35,0.345
29,1.1707416089825333,0.35,0.345
29,1.1707416089825333,0.35,0.345
29,1.1707416089821607,0.35,0.345
29,1.1707416089817881,0.35,0.345
29,1.1707416089817881,0.35,0.345
29,1.1707416089817881,0.35,0.345
29,1.1707416089817881,0.35,0.345
29,1.1707416089817881,0.35,0.345
29,1.1707416089810432,0.35,0.345
29,1.1707416089810432,0.35,0.345
29,1.1707416089806706,0.35,0.345
29,1.170741608980298,0.35,0.345
29,1.170741608980298,0.35,0.345
29,1.1707416089799256,0.35,0.345
29,1.1707416089799256,0.35,0.345
29,1.1707416089799256,0.35,0.345
29,1.1707416089799256,0.35,0.345
29,1.170741608979553,0.35,0.345
29,1.170741608979553,0.35,0.345
29,1.170741608979553,0.35,0.345
29,1.170741608978808,0.35,0.345
29,1.170741608978808,0.35,0.345
29,1.170741608978808,0.35,0.345
29,1.1707416089784355,0.35,0.345
29,1.170741608977318,0.35,0.345
29,1.170741608977318,0.35,0.345
29,1.1707416089765728,0.35,0.345
29,1.1707416089762004,0.35,0.345
29,1.1707416089750826,0.35,0.345
29,1.0806845621399581,0.35,0.345
29,1.0806845621399581,0.35,0.345
29,1.0806845621395857,0.35,0.345
29,1.0806845621392132,0.35,0.345
29,1.0806845621388406,0.35,0.345
29,1.0806845621388406,0.35,0.345
29,1.080684562138468,0.35,0.345
29,1.080684562137723,0.35,0.345
29,1.080684562137723,0.35,0.345
29,1.0806845621373504,0.35,0.345
29,1.080684562136978,0.35,0.345
29,1.080684562136978,0.35,0.345
29,1.080684562136978,0.35,0.345
29,1.080684562136978,0.35,0.345
29,1.0806845621362329,0.35,0.345
29,1.0806845621362329,0.35,0.345
29,1.0806845621362329,0.35,0.345
29,1.080684562135488,0.35,0.345
29,1.080684562135488,0.35,0.345
29,1.080684562135488,0.35,0.345
29,1.080684562135488,0.35,0.345
29,1.0806845621347427,0.35,0.345
29,1.0806845621347427,0.35,0.345
29,1.0806845621347427,0.35,0.345
29,1.0806845621347427,0.35,0.345
29,1.0806845621343704,0.35,0.345
29,1.0806845621339978,0.35,0.345
29,1.0806845621339978,0.35,0.345
29,1.0806845621336252,0.35,0.345
29,1.0806845621328802,0.35,0.345
29,1.0806845621328802,0.35,0.345
30,2263.09520638095,0.35,0.345
30,1290.3413057947782,0.35,0.345
30,821.6559814379461,0.35,0.345
30,607.9306335107319,0.35,0.345
30,586.2893334922275,0.35,0.345
30,492.16434099830207,0.35,0.345
30,455.52238161143475,0.35,0.345
30,446.95542825285867,0.35,0.345
30,384.1855516449241,0.35,0.345
30,377.7710277120069,0.35,0.345
30,371.8547317419954,0.35,0.345
30,360.29791255349033,0.35,0.345
30,355.0661907711644,0.35,0.345
30,341.20654420409056,0.35,0.345
30,311.3230515482385,0.35,0.345
30,307.73275056858625,0.35,0.345
30,296.107570025404,0.35,0.345
30,278.61243795218917,0.35,0.345
30,260.7151506153595,0.35,0.345
30,252.6086791257415,0.35,0.345
30,229.6454694537174,0.35,0.345
30,225.68295939268359,0.35,0.345
30,176.52615596653462,0.35,0.345
30,173.75252291898877,0.35,0.345
30,170.83402465025708,0.35,0.345
30,167.47753418234626,0.35,0.345
30,164.62303554647286,0.35,0.345
30,163.80982960538083,0.35,0.345
30,161.29217089890912,0.35,0.345
30,160.67630131069498,0.35,0.345
30,158.16737773883492,0.35,0.345
30,154.98817761971281,0.35,0.345
30,153.51958042635584,0.35,0.345
30,152.8201038282756,0.35,0.345
30,151.5660098394867,0.35,0.345
30,147.96863405885733,0.35,0.345
30,141.9299058271345,0.35,0.345
30,135.08557026698105,0.35,0.345
30,134.632980269878,0.35,0.345
30,134.56680594323316,0.35,0.345
30,132.43528228302264,0.35,0.345
30,122.74557071914263,0.35,0.345
30,118.87530183476359,0.35,0.345
30,117.53831372262911,0.35,0.345
30,116.98114177310057,0.35,0.345
30,114.86289888584353,0.35,0.345
30,114.73267768021189,0.35,0.345
30,107.92342579889782,0.35,0.345
30,107.66476971205772,0.35,0.345
30,105.1866307144601,0.35,0.345
30,101.33638332567216,0.35,0.345
30,94.74001328070052,0.35,0.345
30,90.54984224996828,0.35,0.345
30,89.8293972256206,0.35,0.345
30,87.14753972022534,0.35,0.345
30,86.27465087724403,0.35,0.345
30,84.02322470598817,0.35,0.345
30,84.00993695626818,0.35,0.345
30,83.5729394716587,0.35,0.345
30,83.03259719082789,0.35,0.345
30,80.98896955736504,0.35,0.345
30,80.51099987906628,0.35,0.345
30,76.90871800532938,0.35,0.345
30,76.576171443367,0.35,0.345
30,76.45780972845611,0.35,0.345
30,70.06438244519084,0.35,0.345
30,69.06917025297881,0.35,0.345
30,68.61303541677036,0.35,0.345
30,64.21362507436089,0.35,0.345
30,63.041270059484994,0.35,0.345
30,62.042625060822076,0.35,0.345
30,61.86362400706746,0.35,0.345
30,61.328848901231964,0.35,0.345
30,60.698449573131654,0.35,0.345
30,60.42827843282335,0.35,0.345
30,60.24521366496049,0.35,0.345
30,58.49932048270293,0.35,0.345
30,58.26009075763785,0.35,0.345
30,56.916053605793046,0.35,0.345
30,55.46590170753449,0.35,0.345
30,54.75468448162116,0.35,0.345
30,53.63383294202686,0.35,0.345
30,53.31377173200287,0.35,0.345
30,46.91972140604183,0.35,0.345
30,46.48974534299858,0.35,0.345
30,46.37937912499346,0.35,0.345
30,44.667660841909424,0.35,0.345
30,44.488181141168255,0.35,0.345
30,42.32617762396075,0.35,0.345
30,40.79584222061113,0.35,0.345
30,40.7556752432514,0.35,0.345
30,39.444986517950895,0.35,0.345
30,39.174815377416834,0.35,0.345
30,38.7245301432088,0.35,0.345
30,37.55378853420951,0.35,0.345
30,36.92338920633346,0.35,0.345
30,35.68479617592767,0.35,0.345
30,34.49184894150831,0.35,0.345
30,34.401791894616935,0.35,0.345
30,34.28976901747622,0.35,0.345
30,34.22167780099027,0.35,0.345
30,33.591278473062815,0.35,0.345
30,33.321107332520185,0.35,0.345
30,33.25873472968787,0.35,0.345
30,32.19287589469776,0.35,0.345
30,31.069681161384285,0.35,0.345
30,30.438658790823073,0.35,0.345
30,29.718825458768013,0.35,0.345
30,29.718825458756836,0.35,0.345
30,28.27429325035848,0.35,0.345
30,27.10717110024691,0.35,0.345
30,25.552427866024896,0.35,0.345
30,25.30603016333692,0.35,0.345
30,25.035859022841603,0.35,0.345
30,24.67563083543368,0.35,0.345
30,24.623555586052873,0.35,0.345
30,24.343084273498135,0.35,0.345
30,23.976118024899066,0.35,0.345
30,22.87448989859596,0.35,0.345
30,22.694375804873555,0.35,0.345
30,22.514261711173877,0.35,0.345
30,21.821489780412616,0.35,0.345
30,21.793805336387084,0.35,0.345
30,21.544577760098132,0.35,0.345
30,20.526000147116466,0.35,0.345
30,20.17277849318534,0.35,0.345
30,20.082721446355432,0.35,0.345
30,19.84023474980928,0.35,0.345
30,19.452322118463368,0.35,0.345
30,19.27220802473128,0.35,0.345
30,19.182150977934153,0.35,0.345
30,18.91197983736843,0.35,0.345
30,18.75407418764979,0.35,0.345
30,18.64180869685784,0.35,0.345
30,18.2414135320317,0.35,0.345
30,18.011409368905053,0.35,0.345
30,17.921352322099732,0.35,0.345
30,17.903390970109033,0.35,0.345
30,17.56112413470857,0.35,0.345
30,17.290952994233,0.35,0.345
30,17.110838900496812,0.35,0.345
30,16.660553666219116,0.35,0.345
30,16.390382525722682,0.35,0.345
30,15.30969796357006,0.35,0.345
30,15.12958386992626,0.35,0.345
